Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_History_Age,Payment_of_Min_Amount,Credit_Utilization_Ratio,Credit_Mix,Monthly_Balance,Credit_Score
39.0,12,119312.08,9538.088083723986,5,5,4.0,1200.53,800.007565058174,24,15.0,231,1,37.14165007094413,1,279.9432637432684,2
44.0,7,28300.37,2078.3641666666667,5,5,3.0,1489.2,52.012559907497575,15,12.0,209,0,31.59656531795788,2,241.5559009957824,2
35.0,1,27752.64,2105.72,3,4,1.0,915.19,16.180335372840187,30,13.0,159,1,25.9852307430504,1,376.4698597559492,1
48.0,11,175972.0,14771.333333333336,3,4,2.0,171.93,285.6316023398373,2,4.0,292,0,32.75353613480598,2,1328.6105999361646,0
20.0,10,8139.495,391.29125,10,7,9.0,3075.98,37.95382531077964,59,19.0,75,1,35.09754820305287,0,266.4922422301012,1
25.0,9,19966.51,1768.875833333333,7,8,7.0,4820.33,75.70007157205377,44,24.0,141,1,27.559015461313315,0,250.5782437171004,0
49.0,8,93817.62,7785.134999999998,1,6,1.0,1056.89,46.97136627131446,5,6.0,392,0,26.926169890645262,2,328.637032707398,2
52.0,8,37367.34,3303.945,2,7,3.0,452.85,63.48696610549253,8,2.0,391,0,26.280048806996053,2,475.59803937098695,0
34.0,9,14628.59,1263.049166666667,6,5,5.0,3299.1,36.52054188590812,36,21.0,148,1,37.23937616169402,0,233.1829093576235,1
38.0,8,87246.15,7564.5125,4,3,2.0,494.16,116.97982971102316,26,18.0,252,0,34.47149120420877,1,697.9315914271762,1
18.0,10,11755.91,710.6591666666667,7,7,0.0,1466.56,0.0,31,10.0,395,1,32.034315374937314,1,266.3706637253489,1
49.0,3,25376.73,2387.7275,5,7,2.0,400.25,25.91546457978332,16,10.0,242,1,33.032398597225644,1,429.8113854257934,2
38.0,11,41486.98,2959.217697254116,3,2,4.0,802.69,444.8342744088691,5,1.0,288,0,35.929930201974614,2,320.9658449652227,2
25.0,8,13268.945,1225.7454166666666,5,3,1.0,544.02,9.576857833565448,13,13.0,358,1,38.717961586770656,1,284.3578192603537,2
43.0,0,57153.63,4641.8025,4,4,2.0,529.63,86.21990832225457,23,9.0,197,1,40.39858816158127,1,576.4643429983016,2
31.0,12,106520.68,8789.723333333333,4,4,2.0,653.6,98.3378117683293,7,19.0,179,1,37.8478321588358,1,300.57077613903283,1
40.0,4,148387.92,12327.660000000002,1,3,3.0,8.07,470.2289180136302,19,2.0,306,0,32.399807089626144,2,540.7840752828797,1
41.0,2,110758.68,9389.89,3,5,0.0,480.73,0.0,17,15.0,202,1,28.30228811903493,1,1113.9596928780204,2
41.0,6,66349.96,5333.163333333334,6,9,4.0,1740.14,165.0255187322856,12,14.0,148,1,37.17792707573571,1,344.79174754541947,1
28.0,2,8171.11,886.9258333333332,7,6,3.0,1739.92,14.568179654225531,16,18.0,153,1,39.02956606783883,0,333.93062077357786,0
50.0,11,18268.61,1317.3841666666667,3,4,4.0,393.05,42.07877620917242,24,14.0,310,1,31.81597585700432,1,308.8017387723869,1
37.0,7,26309.54,2247.4616666666666,8,4,1.0,1178.24,14.978240909356709,23,12.0,344,0,34.81516655619496,1,408.1856532167781,1
55.0,8,105667.62,8668.635,7,3,4.0,511.96,318.5010526317579,27,12.0,318,0,33.91542578252458,1,609.9466270170083,1
40.0,0,60015.0,5064.25,7,7,2.0,2461.7,75.68353222010654,14,15.0,200,1,36.830876213598565,1,591.4650341647464,1
20.0,13,28077.18,2328.765,6,8,4.0,2599.23,50.74755802343258,36,16.0,116,1,38.74519628509688,0,298.6452500788985,1
23.0,14,19234.69,1492.8908333333331,5,5,2.0,844.75,20.51111522654662,20,15.0,281,1,35.067510881441834,1,294.76555000941096,1
29.0,2,43067.01,3488.9175,8,6,9.0,4279.61,258.9188046231576,34,22.0,170,0,32.36245659525776,0,133.14373528638924,0
42.0,3,171547.24,14241.603333333333,2,3,4.0,1042.68,533.8391838116999,11,2.0,308,0,21.35905054354837,2,778.6192799988784,0
45.0,9,8790.85,986.5708333333332,9,5,8.0,3517.25,42.51434578478791,24,18.0,29,1,34.28485754948314,0,282.6330410166095,0
34.0,6,44985.72,3791.81,6,4,4.0,378.94,118.16421344881972,23,18.0,203,1,34.56485473327657,1,302.49779495222697,1
31.0,14,106546.08,8951.84,8,3,1.0,206.52,86.16494276689505,6,12.0,204,0,40.28330324007612,1,930.08723949863,1
28.0,5,16538.39,1359.1991666666663,10,5,7.0,3843.16,82.9418849521981,43,16.0,28,1,34.12078170519761,0,249.94347796529863,1
34.0,3,60546.72,4968.56,5,3,5.0,220.02,240.764162524638,12,15.0,92,1,32.754750841328175,1,324.8860874713894,1
30.0,5,67271.24,5325.9366666666665,6,6,7.0,1559.06,272.4460254624677,16,22.0,148,1,38.4242116435531,1,405.5122758855376,0
53.0,7,43249.78,3538.148333333333,5,5,3.0,1475.99,97.25829537419808,8,5.0,389,0,26.86328495410771,1,462.6443243586316,0
36.0,3,14329.24,1173.1033333333332,9,5,9.0,2182.6,100.67619411489608,49,21.0,113,1,34.73956734312026,0,219.32424723461557,1
43.0,7,54601.74000000001,4527.145,7,7,7.0,3665.2,72690.0,58,15.0,57,0,35.20912994988849,0,316.6677225327229,0
44.0,14,31748.41,2425.548120582476,7,6,0.0,1134.85,163.15271275085797,13,8.0,386,0,36.3792973318463,1,292.9561585840765,1
33.0,1,17131.345,1569.6120833333334,7,5,5.0,429.69,36954.0,22,16.0,210,1,40.57273029907906,1,309.5564971678437,1
23.0,14,62458.77,5426.8975,8,6,4.0,1215.52,199.0462556066706,12,12.0,240,1,24.581329075614267,1,222.55151339313997,2
20.0,14,71535.38,5886.281666666668,4,7,2.0,1349.87,118.72567367247862,22,18.0,285,1,25.6659897398658,1,151.7017300767094,1
48.0,10,100971.6,8286.3,2,6,1.0,1138.38,48.69755777171217,11,5.0,209,0,34.16924231537396,1,222.2074493856217,2
33.0,2,74557.58,6114.131666666667,2,5,0.0,206.26,0.0,2,13.0,370,0,26.33945921314479,2,784.3631704034102,2
32.0,13,170008.72,14178.393333333332,3,6,0.0,881.44,0.0,3,9.0,351,0,32.84996822447208,2,287.1599422226989,1
26.0,4,57539.96,4636.996666666667,8,9,8.0,3974.8,365.0067136825231,34,27.0,34,1,35.950650505774554,0,216.04566431815311,1
55.0,7,87078.93000000001,7554.5775,6,6,1.0,635.84,39.06252885910222,17,14.0,279,1,30.142646849933424,1,815.2624235687092,1
38.0,1,126780.48,10443.04,7,4,0.0,421.38,0.0,8,14.0,315,1,38.28333333122975,1,1146.0026400628185,2
34.0,8,58214.12,4710.176666666667,7,9,7.0,2215.84,183.27925844465457,59,17.0,77,1,25.518544212104977,0,228.90541926051208,1
32.0,7,77633.04,6635.419999999999,7,5,5.0,3392.65,227.7770646663839,55,23.0,11,1,41.14351912116904,0,229.4058220209739,0
22.0,9,53579.55,4639.9625,10,7,2.0,2322.34,74.48357848442592,13,20.0,95,1,31.023607354632382,1,229.87134077186872,0
34.0,0,50891.94,4081.995,6,6,7.0,4177.59,222.54441943438096,25,17.0,30,1,23.31256729331827,0,217.89659033869216,0
22.0,7,28910.14,2441.1783333333333,8,6,3.0,496.03,75.1242701040224,7,19.0,269,0,37.38469817173848,1,348.34610307349504,1
38.0,9,21114.95,1478.5791666666669,4,7,1.0,895.29,9.60864463956188,10,8.0,352,0,25.35859549187604,1,349.47033887633546,0
26.0,13,62855.32,5115.943333333334,10,5,9.0,1320.27,396.6898172658209,61,21.0,75,1,34.23648314915233,1,58.94548810773222,0
33.0,1,108223.62,8775.635,5,6,2.0,977.19,127.92921351189594,9,12.0,328,1,34.48869368052252,1,694.9608165368634,1
19.0,6,20067.05,1653.2541666666666,10,5,6.0,4097.1,62.46075235753785,24,24.0,15,1,29.10206873073185,0,263.0717169470776,1
22.0,11,25971.13,1724.6971374789466,386,4,4.0,771.67,240.4295747509253,12,9.0,189,0,38.93155655514396,1,291.70873135336626,2
37.0,7,12029.15,1213.4291666666668,5,4,1.0,377.62,6.518271070705215,15,14.0,318,0,37.780992872428286,1,325.0145891613431,1
42.0,7,32829.62,2945.8016666666667,5,697,3.0,823.88,74.62833526730961,7,3.0,268,0,36.7066759680189,2,326.51544654593414,1
34.0,8,70391.92,5326.142399858586,10,8,9.0,3363.51,735.7145281313199,19,21.0,170,1,27.67531253525346,0,315.3036255603488,2
18.0,4,22324.105,1723.3420833333332,1,4,3.0,874.44,45.02575122482221,13,11.0,377,0,31.067987557697805,2,329.45908178401663,2
51.0,5,32420.82,2605.735,3,4,4.0,873.63,105.1309761987727,5,16.0,264,1,32.34467716499325,1,368.0471791704044,1
34.0,3,14515.84,1123.6533333333334,6,5,3.0,1470.11,34.86780130019553,23,17.0,104,1,39.700181654700906,1,221.9771482756631,1
33.0,1,51886.18,4454.848333333333,8,7,4.0,1390.84,155.65671244900733,24,16.0,204,0,41.21423830819616,1,383.54462127093103,1
41.0,12,93196.41,7991.3675,8,7,4.0,834.68,297.04788950183325,20,11.0,341,1,35.26203175184059,1,549.0754827373356,1
25.0,0,98544.99,8379.0825,5,3,3.0,198.46,197.80057304409283,12,4.0,395,0,36.28993215168455,2,571.8433303794284,2
27.0,14,20975.39,1572.9491666666663,0,1,3.0,771.16,47.1150998131264,12,8.0,326,0,41.13921018787804,2,221.1893505699914,2
38.0,8,43644.96,3551.08,6,8,5.0,2203.98,133.0470229914066,30,21.0,126,1,36.027528496475995,0,316.0224627922479,0
20.0,4,61600.83,5313.4025,7,7,3.0,2062.09,125.50502172550163,15,14.0,232,1,39.93600695232476,1,115.03820554573582,1
27.0,7,20434.595,1993.882916666667,5,1,0.0,271.51,0.0,14,7.0,197,0,40.58716015385605,2,394.7728377374432,1
51.0,6,39561.48,3455.7900000000004,2,4,3.0,839.41,87.46300573983628,1,4.0,284,0,25.78048075214011,2,465.4161322252973,1
23.0,8,39992.36,3127.545442642448,6,3,7.0,701.68,42175.0,8,10.0,122,1,34.325506123879016,1,126.99325591313902,2
34.0,11,108337.32,8474.980346209326,3,4,4.0,434.61,806.6026384079158,5,14.0,363,1,33.72400154857864,1,543.6809833693329,2
20.0,4,175796.6,14768.716666666667,3,7,3.0,1202.31,366.7589325709711,11,3.0,370,0,28.3430778650604,2,1211.890014311913,0
49.0,10,60595.11,5106.5925,8,4,2.0,412.1,79.49363106935263,20,17.0,191,0,37.61234579517746,1,555.7006099769983,1
28.0,6,57778.98,4766.915,8,5,2.0,2268.52,63.73594797146689,19,18.0,112,1,32.873892690763824,1,430.5014275096372,0
25.0,6,48830.76,3911.23,8,5,3.0,4142.16,157.72157777279628,46,18.0,28,1,36.20522778014952,0,6.612167261307036,0
31.0,5,35989.5,3039.125,7,6,7.0,1754.71,184.38519302930996,12,21.0,110,1,31.678933592890328,1,309.5374711419853,1
54.0,6,18500.54,1425.7116666666668,2,3,3.0,1153.0,41.79325921333727,3,7.0,305,0,36.642399589425175,2,252.9921427864702,2
27.0,0,38624.06,3043.671666666666,0,5,3.0,1394.46,78.45202561264098,6,10.0,192,0,25.27757686788152,2,416.7712584692485,1
36.0,10,49187.06999999999,3823.9225,6,6,6.0,1357.26,198.6083323566276,31,12.0,212,0,38.61469449584506,1,333.3830501961868,1
33.0,7,9769.965,1053.1637500000004,8,8,7.0,1948.98,49.63706988907806,16,16.0,80,1,23.523734975011376,0,238.5530399376873,0
22.0,10,50391.24000000001,4466.27,6,10,8.0,1711.24,306.7449800348053,24,25.0,162,1,33.09392645652372,0,338.3813094083169,0
21.0,7,88275.18000000002,7607.265,8,4,2.0,141.75,140.57281781939128,12,8.0,287,1,36.43161698554903,1,745.0666735641046,0
50.0,8,72099.14,5842.350694240866,4,3,4.0,1421.95,426.79707669690816,15,1.0,338,0,35.96043451188505,2,290.8918608420343,2
42.0,7,40146.78,3194.565,6,6,5.0,3539.88,160.78815052072378,20,24.0,88,1,31.56429930242558,0,376.8951627625564,1
25.0,12,38673.64,3333.8033333333333,5,6,4.0,1176.78,88.28333171154881,4,5.0,396,0,32.453382406416424,2,153.53845638544226,2
32.0,14,30962.65,2711.2208333333333,8,4,0.0,716.42,0.0,23,13.0,287,0,28.764770419880023,1,422.87722339314575,1
54.0,6,34547.54,2994.961666666666,6,6,1.0,939.31,27.764710968035736,20,13.0,273,0,25.487173763606496,2,443.4589134964,1
43.0,11,35346.69,2757.557500000001,1,6,1.0,497.75,23.593977965179683,0,3.0,357,0,35.28408362397654,2,263.2842755746352,1
28.0,4,65455.16,5194.596666666667,9,8,2.0,1660.53,84.53938412883294,20,21.0,92,0,32.67590695580758,0,497.3896385514074,0
26.0,4,171379.8,14351.65,1,5,3.0,542.56,296.3755716222816,8,4.0,378,0,41.24783912990755,2,714.5454499145426,2
41.0,11,33978.57,2685.5475,5,5,3.0,1082.25,60.06864329328245,30,12.0,195,1,38.29540574781636,1,226.04071173845813,1
24.0,14,16198.305,1089.85875,4,7,2.0,1439.09,14.35014610230254,12,5.0,375,0,35.25468192743148,2,317.5599246424608,1
36.0,6,16770.91,1617.575833333333,7,7,6.0,2576.18,42.361152387025,24,8.0,234,1,32.3928102841445,1,330.60471009162416,0
22.0,5,70361.76,5657.48,4,6,4.0,2171.51,132.06058390304173,9,18.0,122,1,27.44980181574852,1,232.66948861755083,1
30.0,5,20870.46,1694.205,7,8,7.0,2694.09,116.1374192000977,25,21.0,190,1,40.46812181046242,0,119.97079469421384,0
22.0,14,9446.245,995.1870833333336,6,7,7.0,1689.51,38.22067168137588,23,15.0,234,0,36.44839405708184,1,301.61374508669587,0
48.0,13,98019.84,7886.32,7,5,3.0,1484.37,185.29590113113468,7,19.0,257,0,33.565520517845115,1,621.3912567863093,0
50.0,12,32637.88,2514.8233333333333,5,5,3.0,1061.77,69.57405666463872,24,11.0,214,1,33.378233608455005,1,400.9119816623637,1
44.0,8,16231.115,1300.5929166666667,6,7,0.0,1375.66,0.0,6,15.0,350,0,32.941693091841245,1,257.8138194004596,1
24.0,9,87957.02,7453.751666666668,2,1470,4.0,811.01,195.91370327666627,9,1.0,238,0,29.13074677478932,1,736.7471090950899,0
20.0,12,53057.64,4695.47,9,10,6.0,1491.01,150.7860142778944,24,13.0,188,1,35.50645179391944,1,474.4336020558807,0
36.0,10,16769.58,1335.465,6,5,7.0,1969.41,63.548448603602765,61,18.0,90,1,40.115346617655256,0,219.66499539779147,1
44.0,5,18137.25,1729.4375,7,6,7.0,2234.83,72.05824652731067,28,10.0,80,1,34.03358480886643,1,240.6448572267344,0
44.0,11,69083.08,5451.379028457369,6,4,1.0,451.12,457.0265845995678,25,16.0,256,0,41.48415623205045,1,673.1403415987892,2
39.0,5,69779.8,5695.983333333334,3,6,5.0,2349.79,254.9681947433235,27,10.0,186,0,38.76695779895015,1,355.2188120172218,1
49.0,7,31802.4,2808.2000000000007,3,5,3.0,1369.66,49.81759809867561,6,10.0,317,0,29.2499728538018,1,415.37197915557647,0
47.0,14,20867.67,1489.9725,1,3,1.0,884.52,16.83718937945217,13,11.0,382,0,23.034512152378284,1,229.8126767549436,2
45.0,5,47400.2,4192.016666666666,8,7,0.0,465.95,0.0,28,9.0,329,1,23.51396794928123,1,533.0527444386373,1
19.0,14,90135.03,7298.2525,6,4,1.0,785.9,43.77843641381103,29,8.0,233,0,40.87004203785117,2,810.9172047257631,1
34.0,12,7363.13,695.5941666666665,10,9,8.0,3599.87,42.202970028570135,24,21.0,159,1,28.009012623665704,0,259.0743724454509,0
34.0,2,60558.63,4948.5525,3,3,3.0,1151.07,114.91056051212396,27,14.0,183,1,23.67156135184013,1,424.5957209977794,2
26.0,11,77856.36,6260.163929655953,10,6,8.0,3718.62,755.4205179909143,52,20.0,53,1,37.33982483888142,1,356.1239110743284,0
26.0,2,72674.76,6099.23,6,10,7.0,2404.39,416.7980512067965,45,18.0,167,1,24.99302862127959,1,366.7137719976362,0
24.0,2,121622.84,10081.236666666666,0,3,2.0,1391.33,173.2882998697942,12,0.0,248,0,36.38246348862955,2,978.5601235222664,2
38.0,1,15503.65,1581.970833333333,3,5,0.0,466.65,11360.0,6,12.0,237,1,38.68162782468861,1,388.9203511660952,1
49.0,7,35482.43,2578.434351568324,8,5,1.0,73.08,208.42527592665303,7,6.0,315,1,29.327337481179704,1,444.7728124168509,2
36.0,1,32881.92,2733.16,4,7,2.0,479.81,33.24319985606321,11,1.0,230,0,28.371832142965427,2,394.41517027683767,1
55.0,12,117955.38,9859.615,3,2,3.0,970.26,229.8835280220813,7,1.0,402,0,29.65370265797216,2,819.3560500519451,2
43.0,10,31236.78,2335.065,4,4,4.0,2250.42,80.33364377858555,13,5.0,75,1,29.8538006439616,1,335.7833565856501,1
33.0,7,21205.72,1556.1433333333334,3,5,2.0,327.83,20.00788610189992,9,14.0,333,0,31.84193106936027,2,300.1373704527977,1
24.0,13,109323.4,9180.283333333333,5,3,4.0,365.39,241.9924954035534,8,15.0,333,1,40.27562533548068,1,603.1249633204267,1
37.0,7,95011.64,7936.636666666666,3,6,4.0,1166.08,291.80795673529343,29,14.0,257,1,41.14964765412277,1,628.4700049686779,1
22.0,10,34498.62,3168.885,5,6,0.0,1238.7,0.0,18,4.0,327,0,38.04908748171696,2,354.67309030246724,1
28.0,12,125141.22,10181.435,5,3,4.0,377.84,281.8616825859369,10,1.0,352,0,40.56693081544365,2,349.4614975649118,2
52.0,10,174921.92,14707.826666666668,2,4,0.0,927.27,0.0,-2,10.0,272,0,42.8800622347618,2,1446.9474756009167,1
44.0,11,119242.68,9849.89,8,3,1.0,746.75,85.65308708581176,16,11.0,249,0,42.55598036474765,1,885.2893377700107,0
34.0,0,17509.0,1657.083333333333,10,9,4.0,2421.12,53.880713226640026,26,16.0,183,1,31.796279269315924,0,320.49963050447985,0
32.0,7,65714.32,5202.193333333334,549,6,4.0,1727.71,183.6905800302518,32,12.0,116,1,24.65445219926239,1,531.9764640799324,0
35.0,7,52338.56999999999,4451.5475,6,434,3.0,3517.04,150.59774291636447,32,18.0,143,1,25.76308200999496,1,419.2234165451577,0
39.0,13,30178.34,2557.8616666666667,0,4,0.0,283.84,0.0,6,4.0,387,0,36.19567053505934,2,394.8307378246528,1
25.0,2,28230.92,2184.5766666666664,8,6,7.0,2989.13,132.48112788009803,49,16.0,89,0,38.636071137281625,0,245.07149265696972,1
23.0,9,38985.96,2980.83,6,8,9.0,3879.42,279.3249669493241,52,17.0,26,1,31.221684661344742,0,138.01057679198738,1
46.0,3,67321.16,5067.657886923055,3,4,3.0,239.01,45616.0,30,10.0,161,1,26.668136832992264,1,617.9936986144737,2
42.0,10,39314.02,3189.168333333333,7,7,5.0,2554.65,82.15879169065055,48,14.0,147,1,24.37154182600477,1,432.023341767598,0
45.0,12,31968.28,2620.023333333333,7,10,3.0,3899.38,83.82911108719749,21,21.0,135,1,30.639962193942186,0,312.0806842842533,1
46.0,5,15335.38,1429.948333333333,8,6,2.0,1988.83,24.639269007939664,49,11.0,180,1,32.118959680837435,1,264.49728795522674,1
54.0,5,82015.88,6907.656666666668,0,5,2.0,1259.34,115.47310231531765,12,11.0,192,0,32.01927886601856,2,567.6851489675419,1
25.0,7,35239.54,2807.6283333333336,9,6,9.0,3210.75,13431.0,26,23.0,124,1,28.495002584655765,0,0.71023971023169,0
46.0,2,15635.86,1341.9883333333337,3,3,2.0,409.7,18.134519446557647,17,18.0,325,0,31.614258005434436,1,318.93577118183515,1
32.0,5,19853.4,1463.45,6,5,3.0,4435.23,89.22063050225692,48,15.0,143,1,25.178620054371272,0,228.65445393180136,0
52.0,11,38175.39,3287.2825,1,2,3.0,315.36,69.05565634105422,1,8.0,340,0,27.79527797538344,2,229.8527697193477,1
53.0,7,30498.76,2320.563333333333,3,4,3.0,1012.92,45.46426789719704,16,13.0,217,1,35.20788749167272,1,273.7656602713369,1
47.0,7,17228.775,1460.73125,4,3,3.0,862.64,0.0,28,21.0,397,1,34.107142507882344,1,281.986460250766,1
30.0,7,14000.59,1383.7158333333334,3,3,2.0,1062.47,20.25217484275664,7,10.0,335,0,33.204599003955146,2,300.1815692895964,1
40.0,12,7518.71,505.5591666666666,6,4,3.0,832.0,9.552501317305712,16,18.0,100,1,34.745721711944306,1,294.95803527082137,1
40.0,14,33262.2,2914.85,6,5,3.0,696.05,43.32515319887624,14,12.0,358,1,36.30485600395853,1,245.9199786394229,1
45.0,4,41535.69,3622.3075,0,4,0.0,1077.75,0.0,22,1.0,334,0,24.016792766524592,1,423.0092772067602,0
38.0,5,9944.365,742.6970833333335,6,6,7.0,3905.9,43.987456380689686,61,14.0,65,1,32.20930598089241,0,275.57648234750656,0
29.0,10,73317.72,5823.81,9,9,7.0,3530.13,227.84669733323145,37,18.0,92,1,38.04031210118534,0,383.5458510645108,1
26.0,3,21673.57,1623.1308333333334,7,3,1.0,551.81,14.539651231938372,10,15.0,251,0,36.13834995307557,1,301.33814620012384,1
37.0,3,68096.88,5757.740000000002,5,5,3.0,655.37,166.64820655546842,16,13.0,349,0,28.30055096341681,1,445.8074065012128,1
43.0,5,17286.51,1308.5424999999998,3,3,1.0,757.38,12.24112015720511,9,17.0,291,0,38.1646267621264,1,293.5523576625171,1
39.0,3,32875.17,2657.5975,4,1,2.0,122.69,30.868014792885997,6,0.0,207,0,25.64746895317451,2,193.6442255138393,1
49.0,2,68721.08,5560.756666666667,5,7,1.0,130.89,47.835726216524,9,12.0,280,0,33.794269949645745,2,586.5882382919842,1
18.0,1,14099.52,990.4022699937736,8,336,4.0,1288.65,142.47419457631085,36,17.0,159,1,26.38267542069325,1,287.73236946161745,0
21.0,6,98828.92,8505.743333333334,5,7,0.0,821.41,0.0,5,7.0,381,1,32.626473269045924,1,289.96719063935643,2
44.0,7,68380.29000000001,5448.357500000001,4,4,3.0,1293.3,105.88783710758332,26,14.0,239,0,39.99516911145985,1,591.7307462922166,1
44.0,7,179239.6,15204.633333333331,5,4,2.0,1246.12,208.7973776152392,1,8.0,226,0,35.479779932227466,2,1333.4950048187704,1
41.0,6,49465.98,4256.165,4,4,7.0,1694.28,252.95609499881385,22,10.0,191,1,36.04073386076906,1,312.1570121296463,0
30.0,7,41414.58,3476.215,9,6,2.0,1891.1,44.0619649927691,19,21.0,86,1,22.903951907755367,0,374.89069002359815,0
40.0,6,58510.6,4540.174389135533,8,7,7.0,3603.27,365.8933896338276,29,18.0,42,1,24.382609048719768,0,386.8794433975153,0
27.0,7,36963.89,2902.3241666666668,0,4,2.0,1195.96,46.45911389843329,23,10.0,202,0,30.14552960394523,1,433.2759572462688,0
52.0,7,41911.84,3321.653333333333,3,5,1.0,332.23,29.34884564684048,15,14.0,226,0,24.110140871654423,1,478.7093152491517,1
18.0,0,15444.65,1195.0541666666666,7,10,6.0,1876.55,63.78224985710503,27,18.0,146,1,24.341529003499023,1,234.7321994261009,0
20.0,2,83340.98,6978.081666666666,2,1,1.0,943.78,53.55095825825508,15,1.0,272,0,36.71521675295693,1,733.6876004008722,2
40.0,6,28922.03,2548.1691666666666,2,7,0.0,1329.59,0.0,19,5.0,400,0,23.417315701665807,1,454.6695214820248,0
24.0,3,42122.28,3211.19,2,6,2.0,775.54,61.3628029228827,1,4.0,236,0,39.299337872103685,2,453.5017333250892,1
36.0,11,17553.22,1343.7683333333334,9,5,2.0,2228.97,21.07132939836552,20,16.0,138,1,27.73877985828177,1,347.37426501946976,0
48.0,7,121844.2,10265.683333333332,6,6,2.0,1265.84,162.66813859907478,18,6.0,250,1,26.977799844141146,1,556.3282795323231,1
36.0,3,16264.7,1095.3916666666669,7,8,9.0,3408.89,81.57426045441845,40,15.0,60,1,30.56146575099801,0,256.3808841661664,0
44.0,14,16200.25,1554.020833333333,0,7,3.0,560.52,30.75051907281184,6,1.0,272,0,37.24441030378994,2,328.1862194881109,1
34.0,14,31902.65,2690.554166666667,5,6,1.0,413.34,18.2889768612092,30,18.0,270,0,37.097860287235925,1,426.309772592116,2
31.0,14,53699.7,4382.974999999999,8,5,0.0,1422.8,0.0,20,9.0,326,0,36.524627792522416,1,297.5995134861012,1
44.0,12,15427.215,1253.60125,0,3,4.0,966.45,48.81683362382197,13,2.0,386,0,33.4394229091141,2,239.60074229829277,1
44.0,12,29647.92,2329.66,6,4,4.0,516.42,82.41882696391812,7,10.0,216,0,35.9506593858974,1,313.8076654726885,1
49.0,8,22292.16,1560.68,5,5,0.0,1143.8,0.0,27,17.0,242,0,24.244124654809088,1,254.4417047997725,2
44.0,13,7161.64,758.8033333333334,8,8,3.0,2669.02,12.427226356549244,22,20.0,140,1,32.55241163130314,1,316.9775047211922,0
33.0,12,34617.12,2704.76,7,7,6.0,1584.21,94.9068701927973,18,19.0,165,1,31.601409739125465,1,332.1272519724388,0
38.0,0,75503.88,5935.242675940601,3,5,2.0,1427.65,704.4693128480378,23,15.0,133,1,24.96291302428407,1,380.2846784782393,1
50.0,1,76072.76,6598.3966666666665,6,6,0.0,359.79,0.0,30,10.0,396,0,27.49995064555661,1,667.4964488762222,1
